,ID,Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Community Area,Year,Updated On,Latitude,Longitude,Location,Zip Codes,zip_code
324,20316,HV202342,03/17/2012 07:52:00 PM,008XX E 79TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,69,2012,09/19/2022 03:41:05 PM,41.751290896,-87.60481278,"(41.751290896, -87.60481278)",21546.0,60619
325,20426,HV298734,05/22/2012 10:30:00 PM,002XX N LOREL AVE,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,25,2012,09/19/2022 03:41:05 PM,41.885160694,-87.758914739,"(41.885160694, -87.758914739)",22216.0,60644
326,20350,HV229295,04/05/2012 02:05:00 PM,068XX N ASHLAND BLVD,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1,2012,09/01/2022 03:42:17 PM,42.005832909,-87.669964736,"(42.005832909, -87.669964736)",21853.0,60626
327,20277,HV164067,02/19/2012 02:56:00 AM,016XX N ELSTON AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,24,2012,09/19/2022 03:41:05 PM,41.91245631,-87.663445006,"(41.91245631, -87.663445006)",22620.0,60642
328,20701,HV516961,11/17/2012 12:05:00 PM,061XX S ASHLAND AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,67,2012,09/19/2022 03:41:05 PM,41.782655024,-87.664299154,"(41.782655024, -87.664299154)",22257.0,60636
329,20383,HV258712,04/26/2012 12:45:00 PM,064XX S GREENWOOD AVE,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,42,2012,09/01/2022 03:42:17 PM,41.778094523,-87.59922275,"(41.778094523, -87.59922275)",22260.0,60637
330,20630,HV490281,09/24/2012 09:55:00 PM,088XX S COTTAGE GROVE AVE,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,44,2012,09/19/2022 03:41:05 PM,41.733617158,-87.604748745,"(41.733617158, -87.604748745)",21546.0,60619
331,20587,HV445179,08/24/2012 05:40:00 PM,030XX S WALLACE ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,60,2012,03/23/2023 03:51:08 PM,41.838952891,-87.641434108,"(41.838952891, -87.641434108)",21194.0,60616
332,20388,HV251982,04/29/2012 08:12:00 PM,024XX W 34TH PL,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,59,2012,09/19/2022 03:41:05 PM,41.831174215,-87.685905313,"(41.831174215, -87.685905313)",14920.0,60608
333,20663,HV507550,10/20/2012 01:25:00 PM,027XX W 62ND ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,66,2012,09/19/2022 03:41:05 PM,41.780950435,-87.692636367,"(41.780950435, -87.692636367)",21867.0,60629
334,20571,HV432302,08/15/2012 11:11:00 PM,062XX S LAFLIN ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,67,2012,09/19/2022 03:41:05 PM,41.780631714,-87.661816029,"(41.780631714, -87.661816029)",22257.0,60636
335,20470,HV338153,06/17/2012 03:34:00 PM,107XX S HOXIE AVE,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,51,2012,09/01/2022 03:42:17 PM,41.700381668,-87.560775501,"(41.700381668, -87.560775501)",21202.0,60617
336,20365,HV242602,04/15/2012 02:46:00 AM,010XX N WALLER AVE,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,25,2012,09/19/2022 03:41:05 PM,41.899456567,-87.767984346,"(41.899456567, -87.767984346)",4299.0,60651
337,20590,HV445785,08/25/2012 03:10:00 AM,049XX S DREXEL BLVD,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,39,2012,09/01/2022 03:42:17 PM,41.805015199,-87.604277826,"(41.805015199, -87.604277826)",21192.0,60615
338,20414,HV287606,05/15/2012 02:48:00 PM,030XX E 87TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,46,2012,09/19/2022 03:41:05 PM,41.737401728,-87.549724872,"(41.737401728, -87.549724872)",21202.0,60617
339,20552,HV417108,08/05/2012 07:01:00 PM,055XX S WABASH AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,40,2012,09/19/2022 03:41:05 PM,41.793969887,-87.624070018,"(41.793969887, -87.624070018)",22260.0,60637
340,20519,HV390557,07/19/2012 03:43:00 PM,059XX S LAFLIN ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,67,2012,09/19/2022 03:41:05 PM,41.785937198,-87.66194767,"(41.785937198, -87.66194767)",22257.0,60636
341,20394,HV269776,05/03/2012 05:05:00 PM,090XX S RACINE AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,73,2012,09/19/2022 03:41:05 PM,41.729657469,-87.653155429,"(41.729657469, -87.653155429)",21554.0,60620
342,20260,HV128507,01/23/2012 12:00:00 PM,064XX S HERMITAGE AVE,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,67,2012,09/19/2022 03:41:05 PM,41.77662977,-87.667815322,"(41.77662977, -87.667815322)",22257.0,60636
343,20442,HV314638,06/02/2012 01:20:00 AM,013XX W WASHBURNE AVE,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,False,False,28,2012,09/01/2022 03:42:17 PM,41.86609917,-87.659916448,"(41.86609917, -87.659916448)",14920.0,60608
344,20605,HV460852,09/04/2012 03:30:00 PM,054XX S WABASH AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,40,2012,09/19/2022 03:41:05 PM,41.795630427,-87.624110386,"(41.795630427, -87.624110386)",21192.0,60637
345,20409,HV282948,05/12/2012 09:05:00 AM,064XX S MARYLAND AVE,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,42,2012,09/19/2022 03:41:05 PM,41.778384336,-87.604656531,"(41.778384336, -87.604656531)",22260.0,60637
346,20224,HV101396,01/02/2012 02:22:00 AM,030XX W LAWRENCE AVE,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,14,2012,09/19/2022 03:41:05 PM,41.968479866,-87.705259739,"(41.968479866, -87.705259739)",21849.0,60625
347,20689,HV551507,11/07/2012 04:33:00 PM,024XX W 79TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,70,2012,09/19/2022 03:41:05 PM,41.750030916,-87.683445092,"(41.750030916, -87.683445092)",21554.0,60652
348,20694,HV560857,11/13/2012 07:40:00 PM,011XX W 84TH ST,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,False,False,71,2012,09/19/2022 03:41:05 PM,41.741403207,-87.652705376,"(41.741403207, -87.652705376)",21554.0,60620
349,20529,HV399283,07/25/2012 08:58:00 AM,018XX W WALNUT ST,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,28,2012,09/19/2022 03:41:05 PM,41.886046771,-87.672615599,"(41.886046771, -87.672615599)",21184.0,60612
350,20403,HV278636,05/09/2012 01:55:00 PM,000XX W 108TH PL,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,49,2012,09/01/2022 03:42:17 PM,41.69712792,-87.624369795,"(41.69712792, -87.624369795)",21861.0,60628
351,20559,HV422248,08/09/2012 04:42:00 AM,057XX S HERMITAGE AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,67,2012,09/19/2022 03:41:05 PM,41.789537904,-87.668114522,"(41.789537904, -87.668114522)",22257.0,60636
352,20721,HV583831,11/30/2012 11:09:00 PM,061XX S MORGAN ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,68,2012,09/01/2022 03:42:17 PM,41.782374308,-87.649713037,"(41.782374308, -87.649713037)",21559.0,60620
353,20281,HV164849,02/19/2012 06:40:00 PM,025XX E 79TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,43,2012,09/01/2022 03:42:17 PM,41.751767411,-87.563417608,"(41.751767411, -87.563417608)",21202.0,60649
354,20660,HV525043,10/19/2012 10:34:00 AM,073XX S WINCHESTER AVE,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,67,2012,09/19/2022 03:41:05 PM,41.760439035,-87.672201358,"(41.760439035, -87.672201358)",22257.0,60636
355,20642,HV495203,09/28/2012 10:42:00 AM,024XX W 45TH ST,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,58,2012,09/19/2022 03:41:05 PM,41.812045606,-87.686211691,"(41.812045606, -87.686211691)",22248.0,60632
356,20354,HV232043,04/07/2012 01:35:00 PM,007XX S FRANCISCO AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,27,2012,09/19/2022 03:41:05 PM,41.871563129,-87.698488032,"(41.871563129, -87.698488032)",21184.0,60612
357,20348,HV223307,04/01/2012 04:03:00 AM,026XX S TRIPP AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,30,2012,09/01/2022 03:42:17 PM,41.843464822,-87.730606778,"(41.843464822, -87.730606778)",21569.0,60623
358,20481,HV351178,06/24/2012 06:34:00 PM,130XX S EBERHART AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,54,2012,09/01/2022 03:42:17 PM,41.658679358,-87.610647771,"(41.658679358, -87.610647771)",4460.0,60827
359,20726,HV586102,12/02/2012 05:45:00 PM,066XX S BLACKSTONE AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,42,2012,09/19/2022 03:41:05 PM,41.773809509,-87.588805144,"(41.773809509, -87.588805144)",22260.0,60637
360,20387,HV264127,04/30/2012 06:19:00 AM,035XX S CALIFORNIA AVE,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,58,2012,09/01/2022 03:42:17 PM,41.828776003,-87.694779486,"(41.828776003, -87.694779486)",22248.0,60629
361,20664,HV527778,10/21/2012 03:07:00 AM,000XX N CENTRAL AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,25,2012,09/19/2022 03:41:05 PM,41.881266156,-87.764891183,"(41.881266156, -87.764891183)",22216.0,60630
362,20704,HV567218,11/18/2012 11:43:00 AM,007XX W 51ST ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,61,2012,09/19/2022 03:41:05 PM,41.8016119,-87.643768796,"(41.8016119, -87.643768796)",14924.0,60609
363,20513,HV381916,07/14/2012 05:00:00 AM,018XX S SANGAMON ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,31,2012,09/01/2022 03:42:17 PM,41.857044461,-87.649920503,"(41.857044461, -87.649920503)",14920.0,60608
364,20511,HV379267,07/12/2012 02:08:00 PM,058XX S FAIRFIELD AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,63,2012,09/19/2022 03:41:05 PM,41.787755043,-87.692414612,"(41.787755043, -87.692414612)",21867.0,60629
365,20244,HV113178,01/11/2012 12:45:00 AM,084XX S PEORIA ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,71,2012,09/19/2022 03:41:05 PM,41.74061243,-87.646180582,"(41.74061243, -87.646180582)",21554.0,60620
366,20447,HV321580,06/06/2012 03:40:00 PM,130XX S DREXEL AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,54,2012,09/01/2022 03:42:17 PM,41.657912296,-87.60132113,"(41.657912296, -87.60132113)",4460.0,60827
367,20816,HV400815,07/26/2012 06:45:00 AM,059XX N SHERIDAN RD,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,False,False,77,2012,09/19/2022 03:41:05 PM,41.990514817,-87.655399054,"(41.990514817, -87.655399054)",4451.0,60660
368,20243,HV112746,01/10/2012 05:46:00 PM,049XX W POLK ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,25,2012,09/19/2022 03:41:05 PM,41.870228606,-87.7479237,"(41.870228606, -87.7479237)",22216.0,60644
369,20261,HV128858,01/23/2012 03:53:00 PM,020XX W 68TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,67,2012,09/19/2022 03:41:05 PM,41.770249547,-87.674527403,"(41.770249547, -87.674527403)",22257.0,60629
370,20576,HV435847,08/18/2012 10:36:00 AM,007XX E 92ND ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,44,2012,09/19/2022 03:41:05 PM,41.72750574,-87.606074341,"(41.72750574, -87.606074341)",21546.0,60619
371,20496,HV363936,07/02/2012 09:41:00 PM,041XX W ADAMS ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,26,2012,09/19/2022 03:41:05 PM,41.877931689,-87.729368696,"(41.877931689, -87.729368696)",21572.0,60624
372,20474,HV341781,06/19/2012 01:12:00 AM,012XX N MASON AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,25,2012,09/01/2022 03:42:17 PM,41.902618024,-87.774168158,"(41.902618024, -87.774168158)",4299.0,60651
373,20594,HV447981,08/26/2012 03:29:00 PM,006XX E 67TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,42,2012,09/19/2022 03:41:05 PM,41.773064658,-87.610105725,"(41.773064658, -87.610105725)",22260.0,60649
374,20389,HV265306,04/30/2012 06:53:00 PM,004XX N LAWLER AVE,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,25,2012,09/19/2022 03:41:05 PM,41.888455867,-87.751694316,"(41.888455867, -87.751694316)",22216.0,60644
375,20370,HV245176,04/16/2012 08:35:00 PM,006XX E 45TH ST,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,38,2012,09/19/2022 03:41:05 PM,41.813112192,-87.610576113,"(41.813112192, -87.610576113)",4301.0,60653
376,20679,HV540475,10/30/2012 09:12:00 AM,062XX S EBERHART AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,42,2012,09/19/2022 03:41:05 PM,41.781646505,-87.613235784,"(41.781646505, -87.613235784)",22260.0,60637
377,20256,HV127105,01/22/2012 02:35:00 AM,006XX E 90TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,44,2012,09/01/2022 03:42:17 PM,41.731110444,-87.608905934,"(41.731110444, -87.608905934)",21546.0,60619
378,20627,HV486460,09/22/2012 02:05:00 AM,000XX W 122ND ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,53,2012,09/19/2022 03:41:05 PM,41.672536597,-87.624032104,"(41.672536597, -87.624032104)",21861.0,60628
379,20437,HV307486,05/28/2012 05:39:00 PM,015XX S SPAULDING AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,29,2012,09/19/2022 03:41:05 PM,41.860412908,-87.707933603,"(41.860412908, -87.707933603)",21569.0,60623
380,20324,HV203582,03/19/2012 09:35:00 AM,035XX W LAWRENCE AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,14,2012,09/19/2022 03:41:05 PM,41.968358893,-87.717373489,"(41.968358893, -87.717373489)",21849.0,60625
381,20432,HV303680,05/27/2012 03:20:00 PM,053XX S JUSTINE ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,61,2012,09/19/2022 03:41:05 PM,41.796881935,-87.663447077,"(41.796881935, -87.663447077)",14924.0,60609
382,20737,HV613848,12/23/2012 06:05:00 AM,035XX W LAKE ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,27,2012,09/01/2022 03:42:17 PM,41.88481595,-87.714225133,"(41.88481595, -87.714225133)",21572.0,60624
383,20610,HV465972,09/08/2012 09:57:00 AM,029XX W 56TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,63,2012,09/01/2022 03:42:17 PM,41.791797974,-87.697955586,"(41.791797974, -87.697955586)",21867.0,60629
384,20655,HV517211,10/13/2012 10:12:00 PM,063XX S RHODES AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,42,2012,09/19/2022 03:41:05 PM,41.77944334,-87.612002879,"(41.77944334, -87.612002879)",22260.0,60637
385,20305,HV190926,03/10/2012 12:00:00 PM,016XX N SPAULDING AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,23,2012,09/01/2022 03:42:17 PM,41.910754075,-87.710087618,"(41.910754075, -87.710087618)",22535.0,60647
386,20540,HV408051,07/30/2012 09:41:00 PM,003XX N LATROBE AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,25,2012,09/01/2022 03:42:17 PM,41.88645217,-87.756512398,"(41.88645217, -87.756512398)",22216.0,60644
387,20534,HV402288,07/27/2012 03:55:00 AM,000XX N HOMAN BLVD,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,True,False,27,2012,09/19/2022 03:41:05 PM,41.882139587,-87.71104513,"(41.882139587, -87.71104513)",21572.0,60624
388,20236,HV108827,01/07/2012 05:54:00 PM,056XX S JUSTINE ST,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,67,2012,09/19/2022 03:41:05 PM,41.791565336,-87.663289748,"(41.791565336, -87.663289748)",22257.0,60636
389,20506,HV368909,07/06/2012 02:03:00 AM,106XX S LANGLEY AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,50,2012,09/19/2022 03:41:05 PM,41.701468915,-87.606276251,"(41.701468915, -87.606276251)",21861.0,60628
390,20501,HV366915,07/04/2012 11:43:00 PM,001XX E 68TH ST,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,69,2012,09/19/2022 03:41:05 PM,41.771041494,-87.621430294,"(41.771041494, -87.621430294)",22260.0,60637
391,20322,HV203964,03/18/2012 10:50:00 PM,013XX N HARDING AVE,HOMICIDE,FIRST DEGREE MURDER,PORCH,True,False,23,2012,09/19/2022 03:41:05 PM,41.905900873,-87.725181777,"(41.905900873, -87.725181777)",4299.0,60651
392,20598,HV451429,08/28/2012 09:41:00 PM,078XX S MARSHFIELD AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,71,2012,09/19/2022 03:41:05 PM,41.751462766,-87.664674462,"(41.751462766, -87.664674462)",21554.0,60620
393,20449,HV324883,06/08/2012 04:43:00 PM,051XX S MAY ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,61,2012,09/19/2022 03:41:05 PM,41.800821127,-87.653830052,"(41.800821127, -87.653830052)",14924.0,60609
394,20563,HV428209,08/13/2012 10:00:00 AM,001XX E DELAWARE PL,HOMICIDE,FIRST DEGREE MURDER,HOTEL,True,False,8,2012,09/19/2022 03:41:05 PM,41.899189017,-87.625650736,"(41.899189017, -87.625650736)",21182.0,60611
395,20709,HV572727,11/22/2012 12:59:00 PM,055XX S ALBANY AVE,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,63,2012,09/19/2022 03:41:05 PM,41.792918517,-87.701098236,"(41.792918517, -87.701098236)",21867.0,60629
396,20292,HV176745,02/28/2012 09:54:00 PM,068XX S ROCKWELL ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,66,2012,09/01/2022 03:42:17 PM,41.769084308,-87.688260239,"(41.769084308, -87.688260239)",21867.0,60629
397,20450,HV325580,06/09/2012 01:06:00 AM,068XX S INDIANA AVE,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,69,2012,09/19/2022 03:41:05 PM,41.770479797,-87.620245111,"(41.770479797, -87.620245111)",22260.0,60628
398,20638,HV492016,09/26/2012 03:00:00 AM,082XX S HOUSTON AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,46,2012,09/01/2022 03:42:17 PM,41.745869477,-87.55035846,"(41.745869477, -87.55035846)",21202.0,60617
399,20405,HV280450,05/10/2012 07:45:00 PM,053XX S HOYNE AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,61,2012,09/19/2022 03:41:05 PM,41.796248249,-87.676798979,"(41.796248249, -87.676798979)",14924.0,60609
400,20479,HV350149,06/24/2012 03:05:00 AM,062XX S RHODES AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,42,2012,09/19/2022 03:41:05 PM,41.781279554,-87.612048296,"(41.781279554, -87.612048296)",22260.0,60637
401,20581,HV436957,08/19/2012 09:52:00 AM,030XX S PULASKI RD,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,30,2012,09/01/2022 03:42:17 PM,41.837880307,-87.72437669,"(41.837880307, -87.72437669)",21569.0,60623
402,20381,HV253828,04/22/2012 10:00:00 PM,129XX S MANISTEE AVE,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,55,2012,09/01/2022 03:42:17 PM,41.660205626,-87.555631154,"(41.660205626, -87.555631154)",22250.0,60633
403,20417,HV292797,05/18/2012 08:58:00 PM,026XX W 37TH PL,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,58,2012,09/19/2022 03:41:05 PM,41.825599196,-87.691032008,"(41.825599196, -87.691032008)",22248.0,60632
404,20285,HV170129,02/23/2012 06:42:00 PM,015XX S KEDZIE AVE,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,29,2012,09/01/2022 03:42:17 PM,41.859771107,-87.705484004,"(41.859771107, -87.705484004)",21569.0,60623
405,20290,HV173613,02/26/2012 04:20:00 PM,116XX S ADA ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,53,2012,09/19/2022 03:41:05 PM,41.682630557,-87.655455714,"(41.682630557, -87.655455714)",22212.0,60643
406,20416,HV291701,05/18/2012 10:57:00 AM,078XX S GREENWOOD AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,True,69,2012,09/19/2022 03:41:05 PM,41.75256441,-87.597945193,"(41.75256441, -87.597945193)",21546.0,60619
407,20491,HV360935,07/01/2012 01:15:00 AM,031XX W VAN BUREN ST,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,False,False,27,2012,09/19/2022 03:41:05 PM,41.875893078,-87.704386239,"(41.875893078, -87.704386239)",21184.0,60612
408,20546,HV412015,08/02/2012 12:50:00 PM,006XX N AVERS AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,23,2012,09/19/2022 03:41:05 PM,41.892397765,-87.722323899,"(41.892397765, -87.722323899)",21572.0,60651
409,20675,HV538871,10/28/2012 11:03:00 PM,094XX S LA SALLE ST,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,49,2012,09/01/2022 03:42:17 PM,41.722710417,-87.627477022,"(41.722710417, -87.627477022)",21554.0,60620
410,20307,HV176540,03/10/2012 08:12:00 PM,055XX S PRAIRIE AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,40,2012,09/19/2022 03:41:05 PM,41.793632334,-87.619196435,"(41.793632334, -87.619196435)",22260.0,60637
411,20269,HV151961,02/10/2012 07:29:00 AM,011XX N WESTERN AVE,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,True,False,24,2012,09/19/2022 03:41:05 PM,41.902319697,-87.687009075,"(41.902319697, -87.687009075)",21560.0,60622
412,20464,HV333679,06/13/2012 11:50:00 PM,078XX S WESTERN AVE,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,True,False,70,2012,09/01/2022 03:42:17 PM,41.750936036,-87.682871596,"(41.750936036, -87.682871596)",21554.0,60652
413,20469,HV338591,06/17/2012 12:38:00 AM,023XX N LARAMIE AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,True,19,2012,09/19/2022 03:41:05 PM,41.923464491,-87.756120351,"(41.923464491, -87.756120351)",22615.0,60639
414,20623,HV480397,09/18/2012 06:06:00 AM,056XX N WINTHROP AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,77,2012,09/19/2022 03:41:05 PM,41.984410822,-87.658038469,"(41.984410822, -87.658038469)",4451.0,60660
415,20337,HV213410,03/25/2012 09:20:00 PM,059XX S HALSTED ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,68,2012,09/19/2022 03:41:05 PM,41.786569368,-87.644956704,"(41.786569368, -87.644956704)",21559.0,60621
416,20614,HV473509,09/13/2012 01:15:00 AM,025XX W THOMAS ST,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,24,2012,09/19/2022 03:41:05 PM,41.901168351,-87.690161357,"(41.901168351, -87.690161357)",21560.0,60622
417,20520,HV391084,07/19/2012 09:30:00 PM,017XX W 75TH PL,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,71,2012,09/01/2022 03:42:17 PM,41.757076332,-87.666342442,"(41.757076332, -87.666342442)",21554.0,60620
418,20427,HV302309,05/25/2012 04:33:00 AM,006XX E 88TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,44,2012,09/19/2022 03:41:05 PM,41.73477109,-87.608428808,"(41.73477109, -87.608428808)",21546.0,60619
419,20674,HV538704,10/28/2012 08:02:00 PM,013XX W 13TH ST,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,False,False,28,2012,09/19/2022 03:41:05 PM,41.865189511,-87.660160954,"(41.865189511, -87.660160954)",14920.0,60608
420,20395,HV271805,05/04/2012 09:09:00 PM,121XX S GREEN ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,53,2012,09/19/2022 03:41:05 PM,41.673291386,-87.642976891,"(41.673291386, -87.642976891)",22212.0,60827
421,20669,HV528532,10/24/2012 04:15:00 PM,094XX S RHODES AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,49,2012,09/01/2022 03:42:17 PM,41.72307993,-87.610545649,"(41.72307993, -87.610545649)",21546.0,60619
422,20484,HV356325,06/27/2012 10:43:00 PM,017XX N LUNA AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,25,2012,09/19/2022 03:41:05 PM,41.911938428,-87.76431051,"(41.911938428, -87.76431051)",22615.0,60639
423,20702,HV522994,11/17/2012 02:00:00 PM,113XX S MAY ST,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,False,False,75,2012,09/19/2022 03:41:05 PM,41.687215851,-87.65073602,"(41.687215851, -87.65073602)",22212.0,60643
424,20339,HV217229,03/27/2012 07:51:00 PM,014XX E 75TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,43,2012,09/01/2022 03:42:17 PM,41.758729795,-87.590104677,"(41.758729795, -87.590104677)",21546.0,60649
425,20719,HV583420,11/30/2012 06:36:00 PM,042XX S WELLS ST,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,37,2012,09/19/2022 03:41:05 PM,41.817619001,-87.632389787,"(41.817619001, -87.632389787)",14924.0,60609
426,20713,HV577248,11/26/2012 01:00:00 PM,003XX E 71ST ST,HOMICIDE,FIRST DEGREE MURDER,CHURCH PROPERTY,False,False,69,2012,09/19/2022 03:41:05 PM,41.765667835,-87.617402611,"(41.765667835, -87.617402611)",21546.0,60621
427,20621,HV479052,09/17/2012 01:05:00 AM,045XX S LAVERGNE AVE,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,56,2012,09/01/2022 03:42:17 PM,41.810714711,-87.748132093,"(41.810714711, -87.748132093)",22268.0,60638
428,20507,HV375273,07/10/2012 03:14:00 AM,006XX N ASHLAND AVE,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,False,False,24,2012,09/01/2022 03:42:17 PM,41.893693999,-87.667222147,"(41.893693999, -87.667222147)",21560.0,60622
429,24274,HV005106,06/30/2012 02:15:00 AM,062XX S TALMAN AVE,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,66,2012,09/01/2022 03:42:17 PM,41.780259311,-87.689768796,"(41.780259311, -87.689768796)",21867.0,60629
430,20748,HV620483,12/31/2012 04:49:00 PM,042XX W 21ST PL,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,29,2012,09/19/2022 03:41:05 PM,41.85250485,-87.73068709,"(41.85250485, -87.73068709)",21569.0,60623
431,20250,HV121575,01/17/2012 04:30:00 PM,015XX W 94TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,73,2012,09/01/2022 03:42:17 PM,41.723055324,-87.661199704,"(41.723055324, -87.661199704)",21554.0,60620
